name;price;image_url;quantity;description;category;tax;power
name;price;image_url;quantity;description;category;tax;power
WHISKY ABERFELDY 21YO SINGLE MALT 40% 0,7L;709.00;https://alkoholeswiata24.pl/gfx/mini/1629270951.9987.jpg, https://alkoholeswiata24.pl/gfx/1629270951.9987.jpg;7;Jeśli kochasz whisky, musisz spróbować whisky Aberfeldy Single Malt.  Aberfeldy jest domową destylarnią słynnej marki Dewar i jest jedyną szkocką gorzelnią whisky zbudowaną przez rodzinę.  Historia destylarni Aberfeldy rozpoczęła się w 1846 roku, kiedy Alexander Dewar postanowił wybudować destylarnię Aberfeldy, aby zapewnić niezawodne dostawy whisky słodowej dla mieszanki Dewara.  Od tego czasu destylarnia rozrosła się z małego sklepu z winem i alkoholami w Szkocji, aby stać się marką o międzynarodowej renomie. Aberfeldy 21 Year Old leżakowała przez 21 lat w beczkach po sherry i bourbonie. Ponad dwie dekady przechowywania dębowych beczek prowadzą do szczególnej złożoności i obfitości, drewno jest wyczuwalne, ale nie zagłusza miękkiego charakteru.  Nazywana jest także Złotym Dramem. Ziemia, na której została zbudowana destylarnia, słynie ze złóż złota, a Pitilie Burn, z którego czerpana jest woda, jest bogata w złoża złota. Aberfeldy to klasyczna, owocowa whisky, o pełnym miodowym aromacie w każdej kropli, a jednocześnie okrągła i łatwo dostępna w smaku.;whisky zachodnie;1;Moc:40%
WHISKEY PIKESVILLE STRAIGHT RYE 0,7L 55%;400.00;https://alkoholeswiata24.pl/gfx/mini/1663682263.7552.jpg, https://alkoholeswiata24.pl/gfx/1663682263.7552.jpg;3;Whiskey Pikesville Straight Rye 0,7l 55%;whisky zachodnie;1;Moc:55%
WHISKEY BOURBON EVAN WILLIAMS 0,7L 43% USA;84.89;https://alkoholeswiata24.pl/gfx/mini/1582105873.6722.jpg, https://alkoholeswiata24.pl/gfx/1582105873.6722.jpg;0;, uznawana za drugą najlepiej sprzedającą się whiskey bourbon w Stanach Zjednoczonych i na świecie. Powstaje na bazie zacieru z kukurydzy (75%), żyta (13%) i jęczmienia (12%). Evan Williams starzony jest w dębowych beczkach przez okres dłuższy niż jest to wymagane przez prawo. która wyróżnia się gładkością, bogactwem i  . Został nazwany na cześć Evana Williamsa, który otworzył pierwszą gorzelnię w Kentucky nad brzegiem rzeki Ohio w 1783 roku. Ponadprzeciętna whiskey, odpowiednia dla miłośników bourbon whiskey jak i amatorów Aromat : Słodycz karmelu, wanilii i kukurydzy. Akcent dębiny i mięty. : Słodki i harmonijny. Głównie wanilia i karmel, delikatny akcent dębu. : Średnio długi i delikatnie wytrawny, dąb i nuta zió Jak pić whiskey bourbon Evan Williams? , ale przez jego lekki charakter doskonale komponuje się w drinkach.  Poniżej przykłady koktajli z wykorzystaniem Evan Williams: - 60 ml bourbonu Evan Williams - piwo imbirowe  - ćwiartka cytryny Wlej bourbon do szklanki typu highball, dopełnij piwem imbirowym, udekoruj cytryną. EVAN & SEVEN - 60 ml bourbonu Evan Williams - napój gazowany cytrynowo-limonkowy - lód Napełnij szklankę lodem, wlej bourbon, dopełnij napojem.  EVAN & APPLE - 60 ml bourbonu Evan Williams - 20 ml soku jabłkowy  - piwo imbirowe Wymieszaj bourbon z sokiem jabłkowym, dopełnij piwem imbirowym. CLASSIC MANHATTAN - 60 ml bourbonu Evan Williams - 90-120 ml  - 2-3 krople  - wiśnia do dekoracji;whisky zachodnie;1;Moc:43%
LIKIER FIREBALL 0,7L 33%;107.99;https://alkoholeswiata24.pl/gfx/mini/1538722584.4538.jpg, https://alkoholeswiata24.pl/gfx/1538722584.4538.jpg;3;;whisky zachodnie;1;Moc:33%
WHISKEY BOURBON EAGLE RARE 10YO SINGLE BARREL 0,7L 45% USA;279.98;https://alkoholeswiata24.pl/gfx/mini/1672322398.3177.jpg, https://alkoholeswiata24.pl/gfx/1672322398.3177.jpg;7;Kentucky Staight Bourbon Whiskey Eagle Rare 10 YO 0,7l 45%;whisky zachodnie;1;Moc:45%
WHISKEY JACK DANIEL'S APPLE 35% 0,7L;101.50;https://alkoholeswiata24.pl/gfx/mini/1586940195.9265.jpg, https://alkoholeswiata24.pl/gfx/1586940195.9265.jpg;6;WHISKY JACK DANIEL'S APPLE 35% 0,7L Old No 7. z likierem jabłkowym. Tak powstały blend zachwyca swoim orzeźwiającym smakiem jabłek i słodkimi nutami miodu, wanilii i migdałów.  Trunek idealnie nadaje się do drinków, jak i do picia samodzielnie na kostkach lodu.;whisky zachodnie;1;Moc:35%
WHISKEY BOURBON ELIJAH CRAIG 12YO BARREL PROOF BATCH C921 0,7L 60,1%;489.00;https://alkoholeswiata24.pl/gfx/mini/1663680558.861.jpg, https://alkoholeswiata24.pl/gfx/1663680558.861.jpg;0;Whiskey Bourbon Elijah Craig 12 YO Barrel Proof Batch C921 0,7l 60,1%;whisky zachodnie;1;Moc:60,1%
WHISKEY BOURBON REBEL DISTILLER'S COLLECTION SINGLE BARREL 56,5% 0,75L;299.00;https://alkoholeswiata24.pl/gfx/mini/1648645580.346.jpg, https://alkoholeswiata24.pl/gfx/1648645580.346.jpg;0;;whisky zachodnie;1;Moc:56,5%
WHISKEY BOURBON ELIJAH CRAIG 23YO SINGLE BARREL 0,7L 45%;2989.99;https://alkoholeswiata24.pl/gfx/mini/1685608057.9923.jpg, https://alkoholeswiata24.pl/gfx/1685608057.9923.jpg;1;Whiskey Bourbon Elijah Craig 23 years old Single Barrel  produkowana w największej niezależnej, rodzinnej destylarni w Ameryce-  . To wyjątkowa whisky, która   w zwęglonych beczkach po bourbonie. Wydana w limitowanej ilości w wersji single barrel. Zabutelkowana z mocą 45% abv. Każda butelka posiada ręcznie zapisany numer beczki i datę butekowania. Tak długi czas leżakowania bourbonu jest rzadko spotykany, dlatego jest to propozycja dla koneserów, którzy w pełni docenią jej charakter.  23 letnia bourbon whiskey Elijah Craig - noty degustacyjne : Bogaty, mocne nuty dębu, suszone owoce, wanilia, akcent skórki cytrusowej.  : Miód, wanilia, tytoń, dąb.  : Długi i wytrawny. Orzechy, prażone migdały, wanilia, dąb, skóra.;whisky zachodnie;1;Moc:45%
WHISKEY BOURBON EVAN WILLIAMS WHITE BOTTLED-IN-BOND 0,7L 50% USA;124.89;https://alkoholeswiata24.pl/gfx/mini/1663659407.7793.jpg, https://alkoholeswiata24.pl/gfx/1663659407.7793.jpg;7;Whiskey amerykańska bourbon Evan Williams White Bottled-in-bond 0,7l 50% Bourbon produkowany w rodzinnej firmie Heaven Hill Destilleries mieszczącej się w stanie Kentucky, działającej od 1935 roku. Firma plasuje się na siódmym co do wielkości dostawcy alkoholu w USA i jest drugim największym producentem amerykańskiej whiskey. Jak produkowane jest Evan Williams Bottled-in-bond 0,7 50%? Amerykańska bourbon whiskey produkowana jest z zacieru powstałego z kukurydzy (75%), żyta (13%) i jęczmienia (12%). Dojrzewana jest w nowych, wypalanych beczkach z białego dębu Jakie cechy ma i jak smakuje amerykański bourbon whiskey Evan Williams Bottled-in-bond 0,7l? : Słodki karmel, wanilii, akcent dębu.  : Świeży i słodki. Owoce cytrusowe z wanilią i nutą pieprzu.  : Długi i wytrawny.;whisky zachodnie;1;Moc:50%
WHISKEY BOURBON BUFFALO TRACE 0,7L 40% USA;112.00;https://alkoholeswiata24.pl/gfx/mini/1481206517.9997.jpg, https://alkoholeswiata24.pl/gfx/1481206517.9997.jpg;10;Flagowy trunek destylarni, który powstał w hołdzie dla zamieszkujących tutaj przed wiekami stad potężnych bizonów oraz niezłomnego ducha i wielkiej odwagi pionierów kolonizujących tereny obecnego stanu Kentucky. Starannie destylowany i dojrzewany przez okres 8-9 lat jest bogaty, złożony i gładki w smaku. Jest bourbonem typu small batch, skomponowanym z ok 30-40 starannie wyselekcjonowanych beczek a następnie ręcznie butelkowany. W tej intensywnie bursztynowej whisky wyczuwamy aromaty wanilii, mięty i melasy. W ustach przyjemna słodycz z akcentami brązowego cukru, przypraw i wyczuwalnymi nutami dębiny , toffi, ciemnych owoców i anyżu. Finisz jest długi, gładki z wyraźnie wyczuwalną głębią. Wypróbuj wyśmienitą Whisky Burbon Buffalo Trace w butelce 0,7 litra o zawartości alkoholu 40%. To bardzo dobry wybór nie tylko dla smakoszy whiskey. Zobacz również inne dostępne kategorie oraz produkty w naszym sklepie.;whisky zachodnie;1;Moc:40%
WHISKY PAUL JOHN SINGLE MALT BRILLANCE 0,05L 46% MINIATURKA;24.00;https://alkoholeswiata24.pl/gfx/mini/1696935279.6936.jpg, https://alkoholeswiata24.pl/gfx/1696935279.6936.jpg;0;Whisky Paul John Single Malt Brillance 50ml miniaturka;whisky wschodnie;1;Moc:46%
WHISKY PAUL JOHN SINGLE MALT CHRISTMAS EDITION 2023 0,7L 46% INDIE;369.00;https://alkoholeswiata24.pl/gfx/mini/1699885538.4921.jpg, https://alkoholeswiata24.pl/gfx/1699885538.4921.jpg;2;Whisky Paul John Single Malt Christmas Edition 2023   to szósta edycja indyjskiej whisky wydawanej corocznie w okresie Świąt Bożego Narodzenia. Świetna na prezent pod choinkę dla koneserów whisky.  Wytwarzana z sześciorzędowego jęczmienia, destylowany podwójnie w miedzianym alembiku. Leżakowana w beczkach po bourbonie i finiszowana w beczce po porto Tawny Single Vintage Colheita. Butelkowana bez filtracji na zimno i w naturalnym kolorze z mocą 46% ABV.  Whisky Paul John Single Malt Christmas Edition 2023 produkowana jest w limitowanej ilości. Doskonale odzwierciedla charakter regionu Goa, z którego pochodzi. Zamknięta w eleganckiej tubie ze świątecznym motywem.  Whisky Paul John Single Malt Christmas Edition 2023- noty degustacyjne : Krem waniliowy, ciemna czekolada, suszone owoce. : Głęboki, słodki, nuty dębu, mokka z karmelem, wanilia i akcent przypraw. : Bogaty i długi z niuansami owoców.;whisky wschodnie;1;Moc:46%
WHISKY PAUL JOHN SINGLE MALT CHRISTMAS EDITION 2022 0,7L 46% INDIE;319.98;https://alkoholeswiata24.pl/gfx/mini/1667384299.1228.jpg, https://alkoholeswiata24.pl/gfx/1667384299.1228.jpg;2;Whisky Paul John Single Malt Christmas Edition 2022 0,7l 46% Indie;whisky wschodnie;1;Moc:46%
WHISKEY BUSHMILLS BLACK 0,7L 40% TUBA        IRLANDIA;124.89;https://alkoholeswiata24.pl/gfx/mini/1614977526.7643.jpg, https://alkoholeswiata24.pl/gfx/1614977526.7643.jpg;0;WHISKEY BUSHMILLS BLACK 0,7L 40% TUBA IRLANDIA Bushmills Black Bush jest produkowany w Irlandii. Oparta jest w 75% na whisky słodowej, która dojrzewała przez osiem do dziesięciu lat w beczkach po sherry Oloroso. Pozostałe 25% stanowią inne destylaty zbożowe. Aromat Aromat składa się głównie z pieczonych jabłek, rodzynek, kakao, jęczmienia, winogron i pikantnego słodu. Smak Bushmills Black Bush Irish Whisky jest bardzo mocny. W tym przedziale cenowym jego smak jest prawdziwym zwycięzcą. Ślady gałki muszkatołowej, czekolady, rodzynek, orzechów, czerwonego wina, słodu i sherry. Prawdziwa przyjemność aż do finiszu, który jest bardzo długi i gładki z blaknącym odcieniem słodu. Nagrody Bush Bush's Black Bush zdobył kilka nagród. Otrzymał złoty medal na Międzynarodowym Konkursie Wina i Ducha 2013 w kategorii Irish Whisky Blended. Został również nagrodzony tytułem „Master” przez The Spirits Business w irlandzkiej kategorii Blended Premium w 2013 roku. Podczas Wizards of Whisky Awards 2014 otrzymał srebrny medal w kategorii Irish Whisky.;whisky zachodnie;1;Moc:40%
WHISKY ABERFELDY 18YO NAPA VALLEY WINE CASK 43% 0,7L;400.00;https://alkoholeswiata24.pl/gfx/mini/1700475823.7251.jpg, https://alkoholeswiata24.pl/gfx/1700475823.7251.jpg;2;Whisky Aberfeldy 18 YO Napa Valley Wine Cask Limitowana edycja szkockiej whisky single malt  . Whisky dojrzewała przez 18 lat w beczkach ponownego napełnienia, a następnie finiszowała w beczkach po czerwonym winie Cabernet Sauvignon z regionu Napa Valley. To najbardziej znany region winiarski w Kalifornii, który doceniany jest na całym świecie za bogaty, intensywnie owocowy smak wina. Whisky zabutelkowana została z mocą 43% ABV.  18-letnie whisky Aberfeldy Napa Valley Wine Cask : Czerwone jagody, zielone jabłko, miód, nuty kwiatów.  : Bogaty i owocowy, dżem truskawkowy, łagodne taniny, miód, cynamon.  : Aksamitny i łagodny.;whisky zachodnie;1;Moc:43%
WHISKEY BUSHMILLS BLACK 0,7L 40% + 2 SZKLANKI;135.90;https://alkoholeswiata24.pl/gfx/mini/1663768438.8254.jpg, https://alkoholeswiata24.pl/gfx/1663768438.8254.jpg;4;Whiskey Bushmills Black 0,7l 40% + 2 szklankami;whisky zachodnie;1;Moc:40%
WHISKY NIKKA 12YO  0,7L 43% JAPONIA;799.00;https://alkoholeswiata24.pl/gfx/mini/1537266275.8168.jpg, https://alkoholeswiata24.pl/gfx/1537266275.8168.jpg;0;;whisky wschodnie;1;Moc:43%
